"","ZIP","COUNTYNAME","STATE","STCOUNTYFP"
"1093","36723","Wilcox County","AL",1131
"1100","35551","Winston County","AL",1133
"1101","35553","Winston County","AL",1133
"1102","35575","Winston County","AL",1133
"1105","35577","Winston County","AL",1133
"1106","35572","Winston County","AL",1133
"1107","99553","Aleutians East Borough","AK",2013
"1108","99583","Aleutians East Borough","AK",2013
"1109","99612","Aleutians East Borough","AK",2013
"1110","99661","Aleutians East Borough","AK",2013
"1111","99571","Aleutians East Borough","AK",2013
"1112","99685","Aleutians West Census Area","AK",2016
"1113","99591","Aleutians West Census Area","AK",2016
"1114","99547","Aleutians West Census Area","AK",2016
"1115","99660","Aleutians West Census Area","AK",2016
"1116","99546","Aleutians West Census Area","AK",2016
"1117","99638","Aleutians West Census Area","AK",2016
"1118","99692","Aleutians West Census Area","AK",2016
"1119","99517","Anchorage Municipality","AK",2020
"1120","99523","Anchorage Municipality","AK",2020
"1121","99520","Anchorage Municipality","AK",2020
"1122","99529","Anchorage Municipality","AK",2020
"1123","99502","Anchorage Municipality","AK",2020
"1124","99516","Anchorage Municipality","AK",2020
"1125","99503","Anchorage Municipality","AK",2020
"1126","99577","Anchorage Municipality","AK",2020
"1127","99587","Anchorage Municipality","AK",2020
"1128","99508","Anchorage Municipality","AK",2020
"1129","99518","Anchorage Municipality","AK",2020
"1130","99567","Anchorage Municipality","AK",2020
"1131","99524","Anchorage Municipality","AK",2020
"1132","99521","Anchorage Municipality","AK",2020
"1133","99530","Anchorage Municipality","AK",2020
"1134","99599","Anchorage Municipality","AK",2020
"1135","99506","Anchorage Municipality","AK",2020
"1136","99540","Anchorage Municipality","AK",2020
"1137","99510","Anchorage Municipality","AK",2020
"1138","99501","Anchorage Municipality","AK",2020
"1139","99505","Anchorage Municipality","AK",2020
"1140","99509","Anchorage Municipality","AK",2020
"1141","99504","Anchorage Municipality","AK",2020
"1142","99519","Anchorage Municipality","AK",2020
"1143","99522","Anchorage Municipality","AK",2020
"1144","99515","Anchorage Municipality","AK",2020
"1145","99507","Anchorage Municipality","AK",2020
"1146","99514","Anchorage Municipality","AK",2020
"1147","99511","Anchorage Municipality","AK",2020
"1148","99513","Anchorage Municipality","AK",2020
"1149","99681","Bethel Census Area","AK",2050
"1150","99621","Bethel Census Area","AK",2050
"1151","99551","Bethel Census Area","AK",2050
"1152","99656","Bethel Census Area","AK",2050
"1153","99557","Bethel Census Area","AK",2050
"1154","99668","Bethel Census Area","AK",2050
"1155","99559","Bethel Census Area","AK",2050
"1156","99575","Bethel Census Area","AK",2050
"1157","99630","Bethel Census Area","AK",2050
"1158","99641","Bethel Census Area","AK",2050
"1159","99614","Bethel Census Area","AK",2050
"1160","99626","Bethel Census Area","AK",2050
"1161","99561","Bethel Census Area","AK",2050
"1162","99637","Bethel Census Area","AK",2050
"1163","99679","Bethel Census Area","AK",2050
"1164","99651","Bethel Census Area","AK",2050
"1165","99609","Bethel Census Area","AK",2050
"1166","99690","Bethel Census Area","AK",2050
"1167","99545","Bethel Census Area","AK",2050
"1168","99607","Bethel Census Area","AK",2050
"1169","99680","Bethel Census Area","AK",2050
"1170","99578","Bethel Census Area","AK",2050
"1171","99634","Bethel Census Area","AK",2050
"1172","99655","Bethel Census Area","AK",2050
"1173","99589","Bethel Census Area","AK",2050
"1174","99622","Bethel Census Area","AK",2050
"1175","99552","Bethel Census Area","AK",2050
"1176","99613","Bristol Bay Borough","AK",2060
"1177","99633","Bristol Bay Borough","AK",2060
"1178","99670","Bristol Bay Borough","AK",2060
"1179","99729","Denali Borough","AK",2068
"1180","99744","Denali Borough","AK",2068
"1181","99743","Denali Borough","AK",2068
"1182","99755","Denali Borough","AK",2068
"1183","99628","Dillingham Census Area","AK",2070
"1184","99576","Dillingham Census Area","AK",2070
"1185","99580","Dillingham Census Area","AK",2070
"1186","99569","Dillingham Census Area","AK",2070
"1187","99636","Dillingham Census Area","AK",2070
"1188","99678","Dillingham Census Area","AK",2070
"1189","99555","Dillingham Census Area","AK",2070
"1190","99707","Fairbanks North Star Borough","AK",2090
"1191","99709","Fairbanks North Star Borough","AK",2090
"1192","99712","Fairbanks North Star Borough","AK",2090
"1193","99714","Fairbanks North Star Borough","AK",2090
"1194","99701","Fairbanks North Star Borough","AK",2090
"1195","99775","Fairbanks North Star Borough","AK",2090
"1196","99790","Fairbanks North Star Borough","AK",2090
"1197","99706","Fairbanks North Star Borough","AK",2090
"1198","99703","Fairbanks North Star Borough","AK",2090
"1199","99705","Fairbanks North Star Borough","AK",2090
"1200","99708","Fairbanks North Star Borough","AK",2090
"1201","99725","Fairbanks North Star Borough","AK",2090
"1202","99702","Fairbanks North Star Borough","AK",2090
"1203","99827","Haines Borough","AK",2100
"1204","99820","Hoonah-Angoon Census Area","AK",2105
"1205","99841","Hoonah-Angoon Census Area","AK",2105
"1206","99829","Hoonah-Angoon Census Area","AK",2105
"1207","99825","Hoonah-Angoon Census Area","AK",2105
"1208","99832","Hoonah-Angoon Census Area","AK",2105
"1209","99826","Hoonah-Angoon Census Area","AK",2105
"1210","99811","Juneau City and Borough","AK",2110
"1211","99801","Juneau City and Borough","AK",2110
"1212","99824","Juneau City and Borough","AK",2110
"1213","99611","Kenai Peninsula Borough","AK",2122
"1214","99556","Kenai Peninsula Borough","AK",2122
"1215","99631","Kenai Peninsula Borough","AK",2122
"1216","99663","Kenai Peninsula Borough","AK",2122
"1217","99568","Kenai Peninsula Borough","AK",2122
"1218","99639","Kenai Peninsula Borough","AK",2122
"1219","99664","Kenai Peninsula Borough","AK",2122
"1220","99682","Kenai Peninsula Borough","AK",2122
"1221","99572","Kenai Peninsula Borough","AK",2122
"1222","99610","Kenai Peninsula Borough","AK",2122
"1223","99605","Kenai Peninsula Borough","AK",2122
"1224","99635","Kenai Peninsula Borough","AK",2122
"1225","99672","Kenai Peninsula Borough","AK",2122
"1226","99669","Kenai Peninsula Borough","AK",2122
"1227","99603","Kenai Peninsula Borough","AK",2122
"1228","99928","Ketchikan Gateway Borough","AK",2130
"1229","99901","Ketchikan Gateway Borough","AK",2130
"1230","99644","Kodiak Island Borough","AK",2150
"1231","99643","Kodiak Island Borough","AK",2150
"1232","99608","Kodiak Island Borough","AK",2150
"1233","99624","Kodiak Island Borough","AK",2150
"1234","99550","Kodiak Island Borough","AK",2150
"1235","99615","Kodiak Island Borough","AK",2150
"1236","99579","Lake and Peninsula Borough","AK",2164
"1237","99565","Lake and Peninsula Borough","AK",2164
"1238","99625","Lake and Peninsula Borough","AK",2164
"1239","99564","Lake and Peninsula Borough","AK",2164
"1240","99549","Lake and Peninsula Borough","AK",2164
"1241","99653","Lake and Peninsula Borough","AK",2164
"1242","99640","Lake and Peninsula Borough","AK",2164
"1243","99649","Lake and Peninsula Borough","AK",2164
"1244","99548","Lake and Peninsula Borough","AK",2164
"1245","99606","Lake and Peninsula Borough","AK",2164
"1246","99647","Lake and Peninsula Borough","AK",2164
"1247","99648","Lake and Peninsula Borough","AK",2164
"1248","99674","Matanuska-Susitna Borough","AK",2170
"1249","99676","Matanuska-Susitna Borough","AK",2170
"1250","99645","Matanuska-Susitna Borough","AK",2170
"1251","99623","Matanuska-Susitna Borough","AK",2170
"1252","99654","Matanuska-Susitna Borough","AK",2170
"1253","99694","Matanuska-Susitna Borough","AK",2170
"1254","99687","Matanuska-Susitna Borough","AK",2170
"1255","99652","Matanuska-Susitna Borough","AK",2170
"1256","99683","Matanuska-Susitna Borough","AK",2170
"1257","99688","Matanuska-Susitna Borough","AK",2170
"1258","99667","Matanuska-Susitna Borough","AK",2170
"1259","99784","Nome Census Area","AK",2180
"1260","99739","Nome Census Area","AK",2180
"1261","99785","Nome Census Area","AK",2180
"1262","99771","Nome Census Area","AK",2180
"1263","99783","Nome Census Area","AK",2180
"1264","99684","Nome Census Area","AK",2180
"1265","99778","Nome Census Area","AK",2180
"1266","99762","Nome Census Area","AK",2180
"1267","99742","Nome Census Area","AK",2180
"1268","99671","Nome Census Area","AK",2180
"1269","99753","Nome Census Area","AK",2180
"1270","99659","Nome Census Area","AK",2180
"1271","99769","Nome Census Area","AK",2180
"1272","99772","Nome Census Area","AK",2180
"1273","99734","North Slope Borough","AK",2185
"1274","99791","North Slope Borough","AK",2185
"1275","99747","North Slope Borough","AK",2185
"1276","99723","North Slope Borough","AK",2185
"1277","99759","North Slope Borough","AK",2185
"1278","99766","North Slope Borough","AK",2185
"1279","99782","North Slope Borough","AK",2185
"1280","99721","North Slope Borough","AK",2185
"1281","99789","North Slope Borough","AK",2185
"1282","99761","Northwest Arctic Borough","AK",2188
"1283","99763","Northwest Arctic Borough","AK",2188
"1284","99750","Northwest Arctic Borough","AK",2188
"1285","99727","Northwest Arctic Borough","AK",2188
"1286","99752","Northwest Arctic Borough","AK",2188
"1287","99751","Northwest Arctic Borough","AK",2188
"1288","99736","Northwest Arctic Borough","AK",2188
"1289","99773","Northwest Arctic Borough","AK",2188
"1290","99770","Northwest Arctic Borough","AK",2188
"1291","99749","Northwest Arctic Borough","AK",2188
"1292","99786","Northwest Arctic Borough","AK",2188
"1293","99833","Petersburg Census Area","AK",2195
"1294","99830","Petersburg Census Area","AK",2195
"1295","99836","Petersburg Census Area","AK",2195
"1296","99927","Prince of Wales-Hyder Census Area","AK",2198
"1297","99926","Prince of Wales-Hyder Census Area","AK",2198
"1298","99919","Prince of Wales-Hyder Census Area","AK",2198
"1299","99918","Prince of Wales-Hyder Census Area","AK",2198
"1300","99921","Prince of Wales-Hyder Census Area","AK",2198
"1301","99925","Prince of Wales-Hyder Census Area","AK",2198
"1302","99922","Prince of Wales-Hyder Census Area","AK",2198
"1303","99923","Prince of Wales-Hyder Census Area","AK",2198
"1304","99835","Sitka City and Borough","AK",2220
"1305","99840","Skagway Municipality","AK",2230
"1306","99764","Southeast Fairbanks Census Area","AK",2240
"1307","99738","Southeast Fairbanks Census Area","AK",2240
"1308","99776","Southeast Fairbanks Census Area","AK",2240
"1309","99731","Southeast Fairbanks Census Area","AK",2240
"1310","99780","Southeast Fairbanks Census Area","AK",2240
"1311","99732","Southeast Fairbanks Census Area","AK",2240
"1312","99737","Southeast Fairbanks Census Area","AK",2240
"1313","99588","Valdez-Cordova Census Area","AK",2261
"1314","99586","Valdez-Cordova Census Area","AK",2261
"1315","99677","Valdez-Cordova Census Area","AK",2261
"1316","99574","Valdez-Cordova Census Area","AK",2261
"1317","99566","Valdez-Cordova Census Area","AK",2261
"1318","99573","Valdez-Cordova Census Area","AK",2261
"1319","99686","Valdez-Cordova Census Area","AK",2261
"1320","99693","Valdez-Cordova Census Area","AK",2261
"1321","99620","Wade Hampton Census Area","AK",2270
"1322","99658","Wade Hampton Census Area","AK",2270
"1323","99650","Wade Hampton Census Area","AK",2270
"1324","99585","Wade Hampton Census Area","AK",2270
"1325","99666","Wade Hampton Census Area","AK",2270
"1326","99581","Wade Hampton Census Area","AK",2270
"1327","99604","Wade Hampton Census Area","AK",2270
"1328","99632","Wade Hampton Census Area","AK",2270
"1329","99662","Wade Hampton Census Area","AK",2270
"1330","99657","Wade Hampton Census Area","AK",2270
"1331","99554","Wade Hampton Census Area","AK",2270
"1332","99563","Wade Hampton Census Area","AK",2270
"1333","99903","Wrangell City and Borough","AK",2275
"1334","99929","Wrangell City and Borough","AK",2275
"1335","99689","Yakutat City and Borough","AK",2282
"1336","99757","Yukon-Koyukuk Census Area","AK",2290
"1337","99758","Yukon-Koyukuk Census Area","AK",2290
"1338","99733","Yukon-Koyukuk Census Area","AK",2290
"1339","99740","Yukon-Koyukuk Census Area","AK",2290
"1340","99768","Yukon-Koyukuk Census Area","AK",2290
"1341","99724","Yukon-Koyukuk Census Area","AK",2290
"1342","99691","Yukon-Koyukuk Census Area","AK",2290
"1343","99777","Yukon-Koyukuk Census Area","AK",2290
"1344","99726","Yukon-Koyukuk Census Area","AK",2290
"1345","99745","Yukon-Koyukuk Census Area","AK",2290
"1346","99754","Yukon-Koyukuk Census Area","AK",2290
"1347","99756","Yukon-Koyukuk Census Area","AK",2290
"1348","99788","Yukon-Koyukuk Census Area","AK",2290
"1349","99760","Yukon-Koyukuk Census Area","AK",2290
"1350","99558","Yukon-Koyukuk Census Area","AK",2290
"1351","99720","Yukon-Koyukuk Census Area","AK",2290
"1352","99627","Yukon-Koyukuk Census Area","AK",2290
"1353","99748","Yukon-Koyukuk Census Area","AK",2290
"1354","99722","Yukon-Koyukuk Census Area","AK",2290
"1355","99675","Yukon-Koyukuk Census Area","AK",2290
"1356","99765","Yukon-Koyukuk Census Area","AK",2290
"1357","99781","Yukon-Koyukuk Census Area","AK",2290
"1358","99774","Yukon-Koyukuk Census Area","AK",2290
"1359","99665","Yukon-Koyukuk Census Area","AK",2290
"1360","99767","Yukon-Koyukuk Census Area","AK",2290
"1361","99602","Yukon-Koyukuk Census Area","AK",2290
"1362","99704","Yukon-Koyukuk Census Area","AK",2290
"1363","99590","Yukon-Koyukuk Census Area","AK",2290
"1364","99746","Yukon-Koyukuk Census Area","AK",2290
"1365","99730","Yukon-Koyukuk Census Area","AK",2290
"1366","99741","Yukon-Koyukuk Census Area","AK",2290
"1367","86544","Apache County","AZ",4001
"1368","86503","Apache County","AZ",4001
"1369","86511","Apache County","AZ",4001
"1370","86535","Apache County","AZ",4001
"1371","86512","Apache County","AZ",4001
