fips,NAME,year,total_25plus,bach_or_higher,pct_bach_degree
21147,"McCreary County, Kentucky",2021,11811,828,7.010414020828041
21149,"McLean County, Kentucky",2021,6410,1113,17.36349453978159
21151,"Madison County, Kentucky",2021,56802,18965,33.387908876448016
21153,"Magoffin County, Kentucky",2021,8295,908,10.946353224834237
21155,"Marion County, Kentucky",2021,13309,1876,14.09572469757307
21157,"Marshall County, Kentucky",2021,23036,4932,21.40996700816114
21159,"Martin County, Kentucky",2021,8329,984,11.814143354544363
21161,"Mason County, Kentucky",2021,11839,2624,22.164034124503758
21163,"Meade County, Kentucky",2021,20644,3581,17.34644448750242
21165,"Menifee County, Kentucky",2021,4324,478,11.054579093432007
21167,"Mercer County, Kentucky",2021,15649,3141,20.071570068374974
21169,"Metcalfe County, Kentucky",2021,7127,981,13.764557317244282
21171,"Monroe County, Kentucky",2021,7796,1153,14.78963571062083
21173,"Montgomery County, Kentucky",2021,19109,3195,16.71987021822178
21175,"Morgan County, Kentucky",2021,10181,1560,15.32265985659562
21177,"Muhlenberg County, Kentucky",2021,22041,2635,11.954992967651195
21179,"Nelson County, Kentucky",2021,31833,6634,20.84000879590362
21181,"Nicholas County, Kentucky",2021,5176,477,9.215610510046368
21183,"Ohio County, Kentucky",2021,16378,2386,14.568323360605689
21185,"Oldham County, Kentucky",2021,44918,19946,44.40536087982546
21187,"Owen County, Kentucky",2021,7772,1408,18.116314976839938
21189,"Owsley County, Kentucky",2021,2985,344,11.52428810720268
21191,"Pendleton County, Kentucky",2021,10050,1603,15.950248756218905
21193,"Perry County, Kentucky",2021,19798,2772,14.001414284271139
21195,"Pike County, Kentucky",2021,41918,6592,15.725941123145187
21197,"Powell County, Kentucky",2021,8887,1467,16.50725779228086
21199,"Pulaski County, Kentucky",2021,45475,7805,17.163276525563496
21201,"Robertson County, Kentucky",2021,1543,212,13.739468567725211
21203,"Rockcastle County, Kentucky",2021,11500,1396,12.13913043478261
21205,"Rowan County, Kentucky",2021,14348,3706,25.829383886255926
21207,"Russell County, Kentucky",2021,12342,1994,16.156214551936475
21209,"Scott County, Kentucky",2021,36906,10972,29.729583265593675
21211,"Shelby County, Kentucky",2021,32759,9419,28.752403919533563
21213,"Simpson County, Kentucky",2021,12963,1789,13.800817711949396
21215,"Spencer County, Kentucky",2021,13410,3001,22.37882177479493
21217,"Taylor County, Kentucky",2021,16986,3702,21.794418933239136
21219,"Todd County, Kentucky",2021,7966,1174,14.737634948531259
21221,"Trigg County, Kentucky",2021,9967,2098,21.04946322865456
21223,"Trimble County, Kentucky",2021,6039,890,14.737539327703262
21225,"Union County, Kentucky",2021,9146,926,10.124644653400395
21227,"Warren County, Kentucky",2021,81280,26288,32.34251968503937
21229,"Washington County, Kentucky",2021,8270,1716,20.7496977025393
21231,"Wayne County, Kentucky",2021,14048,2233,15.895501138952165
21233,"Webster County, Kentucky",2021,8853,886,10.007906924206484
21235,"Whitley County, Kentucky",2021,23155,4554,19.667458432304038
21237,"Wolfe County, Kentucky",2021,4544,298,6.558098591549295
21239,"Woodford County, Kentucky",2021,18559,7358,39.646532679562476
22001,"Acadia Parish, Louisiana",2021,38314,5216,13.613822623584069
22003,"Allen Parish, Louisiana",2021,16245,1971,12.132963988919668
22005,"Ascension Parish, Louisiana",2021,81640,23447,28.719990200881924
22007,"Assumption Parish, Louisiana",2021,14934,1613,10.800857104593545
22009,"Avoyelles Parish, Louisiana",2021,27356,3367,12.308085977482088
22011,"Beauregard Parish, Louisiana",2021,24337,4452,18.29313391132843
22013,"Bienville Parish, Louisiana",2021,9232,1154,12.5
22015,"Bossier Parish, Louisiana",2021,85283,22835,26.775559021141376
22017,"Caddo Parish, Louisiana",2021,162773,39073,24.004595356723783
22019,"Calcasieu Parish, Louisiana",2021,140837,33514,23.796303528192166
22021,"Caldwell Parish, Louisiana",2021,6728,817,12.143281807372176
22023,"Cameron Parish, Louisiana",2021,3945,676,17.135614702154626
22025,"Catahoula Parish, Louisiana",2021,6482,1003,15.473619253316878
22027,"Claiborne Parish, Louisiana",2021,10729,1311,12.21921893932333
22029,"Concordia Parish, Louisiana",2021,12677,1963,15.484736136309852
22031,"De Soto Parish, Louisiana",2021,18319,2645,14.438561056826247
22033,"East Baton Rouge Parish, Louisiana",2021,289379,108548,37.51066939895431
22035,"East Carroll Parish, Louisiana",2021,4960,506,10.201612903225806
22037,"East Feliciana Parish, Louisiana",2021,14548,2315,15.912840252955732
22039,"Evangeline Parish, Louisiana",2021,21435,2695,12.5728947982272
22041,"Franklin Parish, Louisiana",2021,13397,1983,14.801821303276853
22043,"Grant Parish, Louisiana",2021,15926,1833,11.509481351249528
22045,"Iberia Parish, Louisiana",2021,46229,6681,14.451967379783254
22047,"Iberville Parish, Louisiana",2021,21744,3403,15.650294334069168
22049,"Jackson Parish, Louisiana",2021,10798,1336,12.372661604000742
22051,"Jefferson Parish, Louisiana",2021,309014,88541,28.652747124725742
22053,"Jefferson Davis Parish, Louisiana",2021,21552,3559,16.513548626577577
22055,"Lafayette Parish, Louisiana",2021,162259,55040,33.92107679697274
22057,"Lafourche Parish, Louisiana",2021,66847,11596,17.347076158989932
22059,"LaSalle Parish, Louisiana",2021,9906,1680,16.959418534221683
22061,"Lincoln Parish, Louisiana",2021,26493,9964,37.60993469973201
22063,"Livingston Parish, Louisiana",2021,93440,18923,20.251498287671232
22065,"Madison Parish, Louisiana",2021,6779,1022,15.07596990706594
22067,"Morehouse Parish, Louisiana",2021,17455,2003,11.475221999427099
22069,"Natchitoches Parish, Louisiana",2021,22733,4916,21.624950512470857
22071,"Orleans Parish, Louisiana",2021,274825,107461,39.10161011552806
22073,"Ouachita Parish, Louisiana",2021,104736,26026,24.8491445157348
22075,"Plaquemines Parish, Louisiana",2021,15367,2633,17.13411856575779
22077,"Pointe Coupee Parish, Louisiana",2021,14619,2225,15.2199192831247
22079,"Rapides Parish, Louisiana",2021,86707,18675,21.53805344435859
22081,"Red River Parish, Louisiana",2021,5255,649,12.350142721217889
22083,"Richland Parish, Louisiana",2021,13760,2115,15.37063953488372
22085,"Sabine Parish, Louisiana",2021,15308,1952,12.751502482362165
22087,"St. Bernard Parish, Louisiana",2021,28860,4231,14.66042966042966
22089,"St. Charles Parish, Louisiana",2021,35287,10038,28.44673675857965
22091,"St. Helena Parish, Louisiana",2021,7523,933,12.401967300279145
22093,"St. James Parish, Louisiana",2021,14131,2581,18.26480786922369
22095,"St. John the Baptist Parish, Louisiana",2021,28326,4537,16.017086775400692
22097,"St. Landry Parish, Louisiana",2021,53940,7931,14.703374119391919
22099,"St. Martin Parish, Louisiana",2021,35308,5247,14.860654809108418
22101,"St. Mary Parish, Louisiana",2021,34244,4165,12.162714636140638
22103,"St. Tammany Parish, Louisiana",2021,180157,65599,36.41212942044994
22105,"Tangipahoa Parish, Louisiana",2021,86705,18362,21.177556080964187
22107,"Tensas Parish, Louisiana",2021,2964,396,13.360323886639677
22109,"Terrebonne Parish, Louisiana",2021,73326,12126,16.537108256280174
22111,"Union Parish, Louisiana",2021,14886,2475,16.626360338573157
22113,"Vermilion Parish, Louisiana",2021,38388,6686,17.416901114931747
22115,"Vernon Parish, Louisiana",2021,30038,5576,18.563153339103803
22117,"Washington Parish, Louisiana",2021,31218,3329,10.663719648920495
22119,"Webster Parish, Louisiana",2021,25846,3727,14.420026309680415
22121,"West Baton Rouge Parish, Louisiana",2021,18699,3915,20.936948499919783
22123,"West Carroll Parish, Louisiana",2021,6913,791,11.442210328366844
22125,"West Feliciana Parish, Louisiana",2021,11850,2704,22.81856540084388
22127,"Winn Parish, Louisiana",2021,9944,1397,14.048672566371682
23001,"Androscoggin County, Maine",2021,76816,17607,22.921006040408248
23003,"Aroostook County, Maine",2021,49894,10133,20.309055197017678
23005,"Cumberland County, Maine",2021,219290,109227,49.80938483286972
23007,"Franklin County, Maine",2021,21389,6018,28.135957735284496
23009,"Hancock County, Maine",2021,42378,15046,35.504271084053045
23011,"Kennebec County, Maine",2021,89088,26468,29.70994971264368
23013,"Knox County, Maine",2021,30824,11188,36.29639242148975
23015,"Lincoln County, Maine",2021,26907,10109,37.57014903185045
23017,"Oxford County, Maine",2021,43461,9176,21.11318193322749
23019,"Penobscot County, Maine",2021,108593,32587,30.008379913990773
23021,"Piscataquis County, Maine",2021,12911,2619,20.28502827046704
23023,"Sagadahoc County, Maine",2021,27511,10522,38.246519573988586
23025,"Somerset County, Maine",2021,37532,7461,19.879036555472663
23027,"Waldo County, Maine",2021,29426,9681,32.8994766532998
23029,"Washington County, Maine",2021,22798,5469,23.988946398806913
23031,"York County, Maine",2021,156082,51139,32.76418805499674
24001,"Allegany County, Maryland",2021,48094,9700,20.168836029442343
24003,"Anne Arundel County, Maryland",2021,403202,172982,42.90206893815011
24005,"Baltimore County, Maryland",2021,590247,238633,40.429345680706554
24009,"Calvert County, Maryland",2021,63491,22669,35.70427304657353
24011,"Caroline County, Maryland",2021,22692,4310,18.993477877666137
24013,"Carroll County, Maryland",2021,119909,45529,37.96962696711673
24015,"Cecil County, Maryland",2021,71840,18437,25.663975501113583
24017,"Charles County, Maryland",2021,111253,34610,31.109273457794394
24019,"Dorchester County, Maryland",2021,23268,4621,19.859893415850095
24021,"Frederick County, Maryland",2021,182504,77114,42.25332047516767
24023,"Garrett County, Maryland",2021,21496,5311,24.706922218087087
24025,"Harford County, Maryland",2021,180234,67945,37.69821454331591
24027,"Howard County, Maryland",2021,222846,141664,63.57035800507974
24029,"Kent County, Maryland",2021,13803,5173,37.47735999420416
24031,"Montgomery County, Maryland",2021,729167,435904,59.78109267150049
24033,"Prince George's County, Maryland",2021,653179,228098,34.921208428317506
24035,"Queen Anne's County, Maryland",2021,35560,13144,36.962879640044996
24037,"St. Mary's County, Maryland",2021,75240,24854,33.03296119085593
24039,"Somerset County, Maryland",2021,16633,2831,17.020381169963326
24041,"Talbot County, Maryland",2021,28478,11674,40.993047264555095
24043,"Washington County, Maryland",2021,107870,24423,22.64114211550941
24045,"Wicomico County, Maryland",2021,64993,18726,28.81233363593002
24047,"Worcester County, Maryland",2021,39868,12200,30.600983244707535
24510,"Baltimore city, Maryland",2021,414928,141930,34.20593452358
25001,"Barnstable County, Massachusetts",2021,178120,79930,44.87424208398833
25003,"Berkshire County, Massachusetts",2021,95227,34347,36.06855198630641
25005,"Bristol County, Massachusetts",2021,404863,118733,29.3267105168909
25007,"Dukes County, Massachusetts",2021,15556,7164,46.05296991514528
25009,"Essex County, Massachusetts",2021,559879,230608,41.188899744409056
25011,"Franklin County, Massachusetts",2021,53932,20952,38.84892086330935
25013,"Hampden County, Massachusetts",2021,318636,89906,28.21589525351812
25015,"Hampshire County, Massachusetts",2021,100155,50304,50.2261494683241
25017,"Middlesex County, Massachusetts",2021,1142528,659984,57.765236388079764
25019,"Nantucket County, Massachusetts",2021,10215,5179,50.69995105237396
25021,"Norfolk County, Massachusetts",2021,506853,281499,55.53858811134589
25023,"Plymouth County, Massachusetts",2021,369871,145456,39.32614343919907
25025,"Suffolk County, Massachusetts",2021,552886,266176,48.14301682444482
25027,"Worcester County, Massachusetts",2021,594147,226111,38.056406916133554
26001,"Alcona County, Michigan",2021,8347,1622,19.43213130466036
26003,"Alger County, Michigan",2021,6834,1226,17.93971319871232
26005,"Allegan County, Michigan",2021,81394,19314,23.729021795218323
26007,"Alpena County, Michigan",2021,21477,3609,16.804022908227406
26009,"Antrim County, Michigan",2021,17655,5295,29.991503823279526
26011,"Arenac County, Michigan",2021,11313,1622,14.337487845841068
26013,"Baraga County, Michigan",2021,6238,915,14.668162872715614
26015,"Barry County, Michigan",2021,43590,10500,24.088093599449415
26017,"Bay County, Michigan",2021,75249,15275,20.29927308004093
26019,"Benzie County, Michigan",2021,13574,4453,32.80536319434212
26021,"Berrien County, Michigan",2021,108057,31324,28.98840426811775
26023,"Branch County, Michigan",2021,30968,4760,15.370705244122965
26025,"Calhoun County, Michigan",2021,91501,19950,21.803040403930012
26027,"Cass County, Michigan",2021,36957,7729,20.913494060665098
26029,"Charlevoix County, Michigan",2021,19379,6301,32.514577635584914
26031,"Cheboygan County, Michigan",2021,19738,4474,22.666936873036782
26033,"Chippewa County, Michigan",2021,26036,6086,23.375326471040097
26035,"Clare County, Michigan",2021,22557,2720,12.058341091457198
26037,"Clinton County, Michigan",2021,54635,17800,32.57984808273085
26039,"Crawford County, Michigan",2021,9942,2108,21.2029772681553
26041,"Delta County, Michigan",2021,27071,5076,18.750692623102214
26043,"Dickinson County, Michigan",2021,19045,4482,23.533735888684696
26045,"Eaton County, Michigan",2021,76997,23292,30.250529241399015
26047,"Emmet County, Michigan",2021,24813,9172,36.9644944182485
26049,"Genesee County, Michigan",2021,280008,62266,22.23722179366304
26051,"Gladwin County, Michigan",2021,18851,2678,14.206142910190442
26053,"Gogebic County, Michigan",2021,11432,2477,21.667249825052483
26055,"Grand Traverse County, Michigan",2021,68326,26253,38.42314785001317
26057,"Gratiot County, Michigan",2021,28978,4872,16.812754503416386
26059,"Hillsdale County, Michigan",2021,31337,5748,18.34253438427418
26061,"Houghton County, Michigan",2021,22131,7432,33.58185350865302
26063,"Huron County, Michigan",2021,23300,3778,16.21459227467811
26065,"Ingham County, Michigan",2021,175053,71050,40.58770772280395
26067,"Ionia County, Michigan",2021,45718,7349,16.074631436195812
26069,"Iosco County, Michigan",2021,19614,3157,16.095645967166313
26071,"Iron County, Michigan",2021,8923,1714,19.208786282640368
26073,"Isabella County, Michigan",2021,36647,11058,30.174366250989166
26075,"Jackson County, Michigan",2021,112398,25413,22.609832915176426
26077,"Kalamazoo County, Michigan",2021,164664,66595,40.44296263907108
26079,"Kalkaska County, Michigan",2021,12923,2055,15.901880368335524
26081,"Kent County, Michigan",2021,435759,166025,38.10018840689464
26083,"Keweenaw County, Michigan",2021,1651,608,36.82616596002423
26085,"Lake County, Michigan",2021,9486,1245,13.12460468058191
26087,"Lapeer County, Michigan",2021,63420,11823,18.642384105960264
26089,"Leelanau County, Michigan",2021,17329,8189,47.256044780425874
26091,"Lenawee County, Michigan",2021,69179,15118,21.85345263736105
26093,"Livingston County, Michigan",2021,136912,51798,37.8330606520977
26095,"Luce County, Michigan",2021,4246,760,17.899199246349507
26097,"Mackinac County, Michigan",2021,8453,2088,24.70128948302378
26099,"Macomb County, Michigan",2021,622955,162897,26.149079789069834
26101,"Manistee County, Michigan",2021,18857,4152,22.018348623853214
26103,"Marquette County, Michigan",2021,44338,15123,34.1084397131129
26105,"Mason County, Michigan",2021,21167,4931,23.295696130769596
26107,"Mecosta County, Michigan",2021,25338,6178,24.3823506196227
26109,"Menominee County, Michigan",2021,17490,3054,17.461406518010293
26111,"Midland County, Michigan",2021,58656,20868,35.57692307692308
26113,"Missaukee County, Michigan",2021,10530,1603,15.223171889838557
26115,"Monroe County, Michigan",2021,109148,23625,21.644922490563275
26117,"Montcalm County, Michigan",2021,46506,6478,13.929385455640134
26119,"Montmorency County, Michigan",2021,7268,1042,14.336818932306
26121,"Muskegon County, Michigan",2021,120704,24703,20.465767497348885
26123,"Newaygo County, Michigan",2021,34774,5956,17.12773911543107
26125,"Oakland County, Michigan",2021,903672,442235,48.93755698970423
26127,"Oceana County, Michigan",2021,18581,3766,20.268015714977665
26129,"Ogemaw County, Michigan",2021,15604,2074,13.291463727249422
26131,"Ontonagon County, Michigan",2021,4872,730,14.983579638752055
26133,"Osceola County, Michigan",2021,16145,2457,15.218333849489005
26135,"Oscoda County, Michigan",2021,6136,834,13.591916558018251
26137,"Otsego County, Michigan",2021,17894,4797,26.807868559293617
26139,"Ottawa County, Michigan",2021,184547,65818,35.66462743908056
26141,"Presque Isle County, Michigan",2021,10189,1953,19.167729904799295
26143,"Roscommon County, Michigan",2021,18772,3217,17.137225655231195
26145,"Saginaw County, Michigan",2021,131476,29353,22.325747664973076
26147,"St. Clair County, Michigan",2021,114217,22155,19.397287619181032
